CustomerID,Segment,Cluster,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Predicted_CLV_12m,Expected_Purchases_12m,Probability_Alive,Churn_Probability,Risk_Level,Recommended_Action
14863,Silver Tier,0,29,1,266.76,4,1,2,412,1182.577097323801,0.1013016031875834,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14865,Silver Tier,0,7,2,52.2,5,3,1,531,320.7888236041305,0.0496855999245511,0.9994755487129574,2.23037885749909e-05,Low,Maintain: Standard loyalty program
14866,Gold Tier,3,11,12,14389.9,5,5,5,555,11114.30235880359,0.2986345764968328,0.9997192400159232,2.2303788574990703e-05,Low,Maintain: VIP loyalty program
14867,Inactive,1,186,3,710.28,1,3,3,133,662.3156519446791,0.0835589197936543,0.9975140905042164,0.9999776962114252,High,Low Priority: Automated email only
14868,Silver Tier,0,3,8,2953.59,5,5,5,555,3190.5949862194725,0.2712423001688288,0.9996867857784104,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14869,Silver Tier,0,9,2,721.45,5,3,3,533,1353.2353435023936,0.1274271226857447,0.9994443528297142,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14870,Inactive,1,262,1,327.25,1,1,2,112,351.2283290459734,0.0300642070730911,1.0,0.9999776962114252,High,Low Priority: Automated email only
14871,Silver Tier,0,3,4,501.28,5,4,3,543,622.8858574153362,0.1070140708834188,0.9995964000596956,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14873,Inactive,1,210,1,519.68,1,1,3,113,415.4233375256688,0.0355615753645113,1.0,0.9999776962114252,High,Low Priority: Automated email only
14875,Silver Tier,0,108,2,1465.32,2,3,4,234,1367.0142060830165,0.0661677072382289,0.9989609416431782,0.9999776962114252,High,Send: Standard win-back offer
14878,Silver Tier,0,13,9,1476.09,5,5,4,554,1244.4252642443494,0.2480201206676822,0.9996784604006044,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14880,Silver Tier,0,77,3,690.59,2,3,3,233,881.0671533380703,0.09494892623933,0.9991186769602958,2.230378857499181e-05,Low,Maintain: Standard loyalty program
14881,Silver Tier,0,20,1,255.4,4,1,2,412,1316.965589877716,0.1128248642298541,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14882,Silver Tier,0,27,2,589.7,4,3,3,433,2301.6517755953323,0.2148841987491242,0.9991279945020892,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14883,Silver Tier,0,19,6,761.59,4,5,3,453,1049.6650152582542,0.2068131743458032,0.9995140895272506,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14885,Silver Tier,0,132,1,765.3199999999999,2,1,3,213,579.492748197398,0.0496146769856583,1.0,0.9999776962114252,High,Send: Standard win-back offer
14886,Inactive,1,253,1,364.8,1,1,2,112,361.07472695079787,0.030907363449904,1.0,0.9999776962114252,High,Low Priority: Automated email only
14887,Silver Tier,0,79,1,1862.0,2,1,4,214,783.0733593220475,0.0670573960663036,1.0,2.230378857499344e-05,Low,Maintain: Standard loyalty program
14888,Inactive,1,207,1,369.2,1,1,2,112,419.93827542124114,0.0359482394099307,1.0,0.9999776962114252,High,Low Priority: Automated email only
14889,Inactive,1,336,1,135.9,1,1,1,111,286.1923664968277,0.0244955328882243,1.0,0.9999776962114252,High,Low Priority: Automated email only
14890,Inactive,1,254,1,125.65,1,1,1,111,359.95350356360143,0.0308113512080067,1.0,0.9999776962114252,High,Low Priority: Automated email only
14891,Inactive,1,148,2,554.38,2,3,3,233,651.8140744269231,0.0854375774397253,0.997538565999252,0.9999776962114252,High,Low Priority: Automated email only
14893,Silver Tier,0,10,2,1237.85,5,3,4,534,3245.804106770255,0.2741075722174599,0.9993664882231426,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14894,Silver Tier,0,85,1,655.75,2,1,3,213,752.5668013948482,0.0644432526413674,1.0,2.2303788574994623e-05,Low,Maintain: Standard loyalty program
14895,Gold Tier,3,8,20,11138.71,5,5,5,555,8455.756944523986,0.3618732980769248,0.999729868608201,2.2303788574990463e-05,Low,Maintain: VIP loyalty program
14896,Inactive,1,205,2,468.77,1,3,2,132,454.99064698235634,0.0504316393167353,0.9983767820495456,0.9999776962114252,High,Low Priority: Automated email only
14897,Silver Tier,0,8,4,1366.38,5,4,4,544,1422.047372434272,0.1257800846264791,0.9995768766987124,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14898,Silver Tier,0,23,6,1269.31,4,5,4,454,1197.9033410082884,0.1588661640645951,0.9995627683316252,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14901,Silver Tier,0,11,9,1421.29,5,5,4,554,1251.4592212860498,0.2401471955075363,0.9996875413204496,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14902,Silver Tier,0,26,1,332.66,4,1,2,412,1232.9005241921468,0.1056164161470964,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14903,Silver Tier,0,21,5,2795.33,4,4,5,445,2498.5709664877018,0.1668728537225381,0.9995234299260009,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14904,Silver Tier,0,2,2,1025.44,5,3,4,534,3370.287882312126,0.2332691530118904,0.9994702327807652,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14905,Inactive,1,158,2,616.15,2,3,3,233,744.4277666194696,0.0724577108597409,0.9980561168352756,0.9999776962114252,High,Low Priority: Automated email only
14907,Silver Tier,0,3,7,3501.1,5,5,5,555,2463.2948666599304,0.1603406595348527,0.9996670747032664,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14908,Silver Tier,0,74,1,277.8,2,1,2,212,810.4510859892586,0.0694035271114614,1.0,2.230378857499205e-05,Low,Maintain: Standard loyalty program
14910,Silver Tier,0,3,4,434.35,5,4,2,542,1766.3214268812887,0.3734225616850769,0.9995816448098284,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14911,Platinum Tier,2,1,201,143711.17,5,5,5,555,109355.86923759169,3.5794885652997386,0.9999661152933382,2.230378857499217e-05,Low,Maintain: Continue white-glove service
14912,Silver Tier,0,17,2,867.85,4,3,3,433,785.0265129603885,0.0695628678213422,0.9994397794764814,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14913,Silver Tier,0,36,4,1227.43,3,4,4,344,1020.7710046878868,0.1072490285355259,0.9994554522161307,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14915,Silver Tier,0,91,2,307.48,2,3,2,232,532.8047656630727,0.0633079340624562,0.9991107752363764,0.9999776962114252,High,Send: Standard win-back offer
14916,Silver Tier,0,71,4,1268.98,3,4,4,344,1148.7653412174045,0.1167689255723171,0.9991679098931878,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
14918,Silver Tier,0,116,2,1610.15,2,3,4,234,1695.9413432459123,0.0981396094607718,0.9980861450175548,0.9999776962114252,High,Send: Standard win-back offer
14920,Inactive,1,213,2,977.77,1,3,4,134,412.4669332194865,0.0353083875558034,1.0,0.9999776962114252,High,Low Priority: Automated email only
14921,Silver Tier,0,30,2,1316.07,4,3,4,434,945.4186074299306,0.0811546401699672,0.999368416830838,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14923,Silver Tier,0,51,1,749.1,3,1,3,313,973.891045138813,0.0834114029271052,1.0,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
14924,Inactive,1,246,1,310.05,1,1,2,112,369.1232389549317,0.0315965772206681,1.0,0.9999776962114252,High,Low Priority: Automated email only
14929,Silver Tier,0,32,1,223.88,4,1,1,411,1147.450852684066,0.0982899773019129,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14930,Silver Tier,0,109,3,2362.96,2,3,5,235,1448.8327501839588,0.0638536901788437,0.9989840708345072,0.9999776962114252,High,Send: Standard win-back offer
14931,Silver Tier,0,5,5,1257.68,5,4,4,544,1476.348383825222,0.1874189566645648,0.999624510962688,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14932,Inactive,1,366,1,363.53,1,1,2,112,267.07078577809557,0.0228583976149709,1.0,0.9999776962114252,High,Low Priority: Automated email only
14934,Silver Tier,0,82,2,1890.94,2,3,4,234,1255.8417443856135,0.0624100627996964,0.9991776301052636,2.2303788574994623e-05,Low,Maintain: Standard loyalty program
14935,Inactive,1,297,1,1784.71,1,1,4,114,316.68489035990433,0.0271063499129958,1.0,0.9999776962114252,High,Low Priority: Automated email only
14936,Silver Tier,0,34,8,8137.02,3,5,5,355,6463.3186625672215,0.1683121462495965,0.9994263518997047,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14937,Silver Tier,0,57,3,1621.88,3,3,4,334,1927.554624833102,0.1100890093797264,0.9990686321350954,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
14944,Silver Tier,0,30,12,5900.25,4,5,5,455,4959.889397588697,0.2243693067016445,0.9994851846044518,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14946,Silver Tier,0,14,1,100.9,4,1,1,411,1396.3067155040203,0.1196288779998455,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14947,Silver Tier,0,72,2,290.82,3,3,2,332,850.0665737800325,0.1100641811746987,0.99884331372252,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
14948,Silver Tier,0,23,6,1101.97,4,5,4,454,1444.68981607531,0.2427164385223711,0.9994806349915408,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14950,Silver Tier,0,19,1,371.2,4,1,2,412,1316.965589877716,0.1128248642298541,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14951,Silver Tier,0,79,1,311.69,2,1,2,212,783.0733593220475,0.0670573960663036,1.0,2.230378857499233e-05,Low,Maintain: Standard loyalty program
14952,Silver Tier,0,60,11,8099.49,3,5,5,355,5898.977327061738,0.216758774097158,0.9991517418404986,2.2303788574990744e-05,Low,Maintain: Standard loyalty program
14953,Silver Tier,0,25,1,285.67,4,1,2,412,1232.9005241921468,0.1056164161470964,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14954,Silver Tier,0,12,1,294.85,5,1,2,512,1430.786674672573,0.1225859443620275,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14957,Inactive,1,253,1,58.49,1,1,1,111,359.95350356360143,0.0308113512080067,1.0,0.9999776962114252,High,Low Priority: Automated email only
14958,Inactive,1,147,3,483.73,2,3,2,232,738.3104756860968,0.1077651202365837,0.9973609150705208,0.9999776962114252,High,Low Priority: Automated email only
14959,Silver Tier,0,64,4,695.42,3,4,3,343,847.8505809982116,0.125729962327905,0.9991785537781128,2.2303788574990625e-05,Low,Maintain: Standard loyalty program
14960,Silver Tier,0,8,2,221.27,5,3,1,531,729.921758471883,0.0913108632055812,0.9994581165248076,2.23037885749909e-05,Low,Maintain: Standard loyalty program
14961,Silver Tier,0,11,9,7044.68,5,5,5,555,4786.220405291923,0.2188949521506262,0.9996757126982626,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14962,Inactive,1,271,1,126.7,1,1,1,111,341.9047105116526,0.0292658318670361,1.0,0.9999776962114252,High,Low Priority: Automated email only
14963,Silver Tier,0,10,5,1472.34,5,4,4,544,2077.544855918271,0.2298151620020515,0.999579739438162,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14964,Inactive,1,247,1,206.21,1,1,1,111,366.7872811283449,0.0313965423243457,1.0,0.9999776962114252,High,Low Priority: Automated email only
14965,Silver Tier,0,96,2,596.09,2,3,3,233,702.4005175556322,0.0601447068430333,1.0,0.9999776962114252,High,Send: Standard win-back offer
14966,Silver Tier,0,15,1,183.02,4,1,1,411,1396.3067155040203,0.1196288779998455,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14967,Silver Tier,0,50,1,463.8,3,1,2,312,982.1439581906712,0.0841188153604568,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14968,Silver Tier,0,30,1,147.59,4,1,1,411,1170.6317638661749,0.1002774292261558,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14970,Silver Tier,0,68,4,1592.06,3,4,4,344,1399.0293335704205,0.1191965138036311,0.9991736647059491,2.230378857499106e-05,Low,Maintain: Standard loyalty program
14971,Silver Tier,0,35,3,1097.98,3,3,4,334,2477.5410796710876,0.1956560607637772,0.9989899730216596,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14972,Silver Tier,0,128,1,114.77,2,1,1,211,588.3164834524878,0.0503705733882789,1.0,0.9999776962114252,High,Send: Standard win-back offer
14973,Silver Tier,0,107,3,1314.45,2,3,4,234,1170.150554624277,0.1152189676156269,0.9984071844935366,0.9999776962114252,High,Send: Standard win-back offer
14974,Silver Tier,0,37,1,89.94,3,1,1,311,1093.3262542128698,0.0936497419097193,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14975,Silver Tier,0,57,1,279.94,3,1,2,312,919.7889416513344,0.0787741448838927,1.0,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
14976,Silver Tier,0,57,7,790.86,3,5,3,353,890.9775732653914,0.1465505304999513,0.9992520673200588,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
14978,Silver Tier,0,72,5,1921.37,3,4,4,344,1660.6267784241234,0.1450559083013491,0.9990789474274592,2.2303788574991693e-05,Low,Maintain: Standard loyalty program
14981,Inactive,1,246,1,102.12,1,1,1,111,367.9515524467717,0.0314962421666847,1.0,0.9999776962114252,High,Low Priority: Automated email only
14984,Silver Tier,0,19,2,202.37,4,3,1,431,665.8100065554571,0.0880051792074997,0.9994111960781225,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14985,Inactive,1,198,2,292.01,1,3,2,132,436.16168045553695,0.0512603465889746,0.9984116424312052,0.9999776962114252,High,Low Priority: Automated email only
14987,Silver Tier,0,16,2,326.4,4,3,2,432,423.62004993523334,0.0504861981028735,0.9994568624529416,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14988,Inactive,1,212,1,334.54,1,1,2,112,413.9398564473345,0.0354345291946952,1.0,0.9999776962114252,High,Low Priority: Automated email only
14995,Silver Tier,0,39,2,231.98,3,3,1,331,485.3205620114546,0.0627799700385084,0.999371309396252,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14997,Silver Tier,0,46,3,546.1999999999999,3,3,3,333,1064.8752945387337,0.1372605627876333,0.9992057809979864,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14998,Inactive,1,170,2,414.87,2,3,2,232,654.715114966594,0.0705710630532746,0.9978264403901788,0.9999776962114252,High,Low Priority: Automated email only
15000,Silver Tier,0,48,1,490.52,3,1,3,313,999.0767042537736,0.0855702587773623,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15002,Silver Tier,0,116,4,1641.76,2,4,4,244,1060.8174600195916,0.1052046341887518,0.9987326410078952,0.9999776962114252,High,Send: Standard win-back offer
15004,Inactive,1,147,1,1220.77,2,1,4,214,536.5721934858108,0.0459379944268682,1.0,0.9999776962114252,High,Low Priority: Automated email only
15005,Gold Tier,3,16,28,6295.37,4,5,5,455,5021.607706776824,0.7675513796876495,0.9997213048444116,2.2303788574990503e-05,Low,Maintain: VIP loyalty program
15006,Silver Tier,0,51,1,480.38,3,1,2,312,965.7756941997336,0.0827157895004857,1.0,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
15007,Inactive,1,159,1,156.91,2,1,1,211,508.3348084278073,0.0435192571707367,1.0,0.9999776962114252,High,Low Priority: Automated email only
15009,Silver Tier,0,12,3,1259.43,5,3,4,534,3686.3304421607327,0.3609299752642108,0.9993472441226612,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15010,Silver Tier,0,36,1,308.94,3,1,2,312,1114.3514760006665,0.0954522487616995,1.0,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15012,Silver Tier,0,54,2,405.04,3,3,2,332,450.3854648963953,0.0495672800190633,0.9993568610661572,2.2303788574990344e-05,Low,Maintain: Standard loyalty program
15014,Silver Tier,0,43,2,257.67,3,3,2,332,723.0326505609212,0.0894303612658644,0.9992754313062542,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15016,Inactive,1,173,1,170.04,2,1,1,211,480.91743193220873,0.041170874564698,1.0,0.9999776962114252,High,Low Priority: Automated email only
15017,Silver Tier,0,34,1,125.58,3,1,1,311,1136.2013539108086,0.0973255042500641,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15018,Silver Tier,0,39,3,496.21,3,3,3,333,599.3757296158227,0.077765397967869,0.9994259942899614,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15019,Inactive,1,267,1,252.81,1,1,2,112,345.98669741276063,0.0296153678574663,1.0,0.9999776962114252,High,Low Priority: Automated email only
15021,Silver Tier,0,9,9,1871.77,5,5,4,554,1602.781914739515,0.2158778434650969,0.9996882153786356,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15022,Silver Tier,0,12,4,852.39,5,4,3,543,2641.2118041229805,0.2924458008271664,0.999412037049224,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15023,Silver Tier,0,3,11,6720.41,5,5,5,555,5061.620115830975,0.2966022962831805,0.9997648732981854,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
15024,Silver Tier,0,10,10,1636.43,5,5,4,554,1199.583256953713,0.1878585486817902,0.9996626536300643,2.230378857499003e-05,Low,Maintain: Standard loyalty program
15025,Silver Tier,0,33,1,361.96,4,1,2,412,1136.2013539108086,0.0973255042500641,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
15026,Silver Tier,0,80,3,469.0,2,3,2,232,733.1837892965885,0.0979632610600478,0.999067452726414,2.2303788574992923e-05,Low,Maintain: Standard loyalty program
15027,Silver Tier,0,31,4,1066.15,4,4,4,444,1218.6656087435576,0.1495258469144708,0.999417692477024,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
15028,Silver Tier,0,8,4,627.13,5,4,3,543,636.944391366214,0.0775956866928657,0.999532607368345,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
15030,Silver Tier,0,72,2,518.28,3,3,3,333,717.0468097258969,0.0650058978051691,0.9992154319488782,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
15031,Silver Tier,0,4,4,653.19,5,4,3,543,869.2709062141756,0.1307998153180648,0.9995894786899232,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15032,Inactive,1,256,3,4959.1,1,3,5,135,1750.6926727228663,0.0502677229876511,0.99742518255309,0.9999776962114252,High,Low Priority: Automated email only
15033,Silver Tier,0,5,10,2557.18,5,5,5,555,2034.3552410666837,0.2962615336855104,0.9997426138439032,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
15034,Silver Tier,0,16,8,4274.16,4,5,5,455,3000.131802595666,0.1940848124471797,0.9996254311121194,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
15035,Silver Tier,0,90,1,252.73,2,1,2,212,733.5163099957323,0.0628108542508325,1.0,2.2303788575000092e-05,Low,Maintain: Standard loyalty program
15036,Silver Tier,0,72,3,429.56,3,3,2,332,1042.5140533397632,0.1366556059928876,0.998830861749652,2.2303788574991378e-05,Low,Maintain: Standard loyalty program
